Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
Budha bunuh muslim di myanmar,1,0,0,1,1,0,0,0,0,0,1,0
USER Bubarkan HTI korupsi mulu,1,0,0,1,1,0,0,0,0,0,0,1
"Ajak semua Muslim cari tahu siapa Muhammad sebenarnya, jangan sampai dia enak2 cocok2 penis bangsa ini jadi susah",1,1,0,1,1,0,0,1,0,0,1,0
"Bahaya Islam sudah TERBUKTI, lihat Teroris Islam, ISIS dll. USER di pandang dari sudut mana islam berbahay.",1,0,0,1,1,0,0,0,0,0,1,0
usir budha indonesia jika mereka diam melihat pembantaian ini. URL,1,0,0,1,1,0,0,0,0,0,0,1
"USER USER USER USER USER USER USER USER si Islam NUsantara tuh ikut2 Kristen(GKJ,GKI,dll)'",1,0,0,1,1,0,0,0,0,0,1,0
USER Konspirasi yahudi berjalan dengan baik karena efek kebodohan segelintir oknum yang mau memakan uang haram demi menggadaikan masadepaan anak bangsa',1,0,0,1,1,0,0,0,0,0,1,0
"USER Pak USER tugas Anda lbh berat dari BNN, menyadarkan Muslim: solat, ngaji, zikir sama dgn ekstasi",1,0,0,1,1,0,0,0,0,0,1,0
"Kita balas di sini gima kita usir budha ""USER: Kurang Ajar, Etnis Muslim Rohingya Disingkirkan dari Data Sensus Penduduk Myanmar",1,0,0,1,1,0,0,0,0,0,0,1
USER USER USER USER Kaum otak cingkrang demen hoax maklum junjunganya prof abal2 dan ulama yg belajar di sekolahan kafir; ; G?k ada sejarahnya nu dukung khilafah. Knp merasa minoritas ya m?u nyari simpatisan dr nu... ; Dasar wa,1,1,0,1,1,0,0,0,0,0,1,0
"Anda hebat bicara cinta masih pegang Quran sbagai pegangan hidup, Quran tak bicara cinta tapi perang, bunuh, penggal",1,0,0,1,1,0,0,0,0,0,1,0
"Jika tidak ada demo berjilid-jilid atas pernyataan USER soal kitab suci adalah fiksi, maka hampir bisa dipastikan tujuan utama gerakan ""Bela Islam"" berjilid-jilid versi 212 dst adalah motif politik untuk menjatuhkan Ahok. Ahok telah menjadi korban.",1,0,0,1,1,0,0,0,0,0,1,0
"USER Pak USER Anda tidak berani mengatakan Muhammad Nabi Gadungan, jelaskan saja Allah SWT sudah mati",1,1,0,1,1,0,0,0,0,0,1,0
Ayat ini juga dikaji: penggallah kepala dan pancunglah tiap2 ujung jari mereka (8:12),1,0,0,1,1,0,0,0,0,0,1,0
"Apakah horor Teroris Islam di Brussels gambaran terbalik keinginan Allah SWT, Pak Lukman?",1,0,0,1,1,0,0,0,0,0,1,0
Kaum 1/2 kapir semakin radikal menyerang pusat pertahanan umat Islam. Kaum 1/2 kapir percaya dg otak junk food nya yg kapasitasnya zero\nWaspada adu domba kaum 1/2 kapir',1,1,0,1,1,0,0,0,0,0,1,0
Apa yg benar syahadat Islam Bang Fahri? Tak Tuhan selain Allah hu Barbar benci kafir ? Bersaksi Muhammad BEJAD nabi?,1,1,0,1,1,0,0,0,0,0,1,0
"9. HTI sudah jelas bakal didukung sama lawan politik jokowi, tujuan utamanya kudeta, turunkan jokowi AksiNaga299",1,0,0,1,1,0,0,0,0,0,1,0
Buat MCA sumbu pendek wahabi bumi datar n yg nyinyir. Ini yang kalian sebut anti islam. URL,1,0,0,1,1,0,0,0,0,0,1,0
"Apa setelah kunjungan ini, MenAg mampu membantah, Islam mendungukan & membiadabkan umatnya?",1,1,0,1,1,0,0,0,0,0,1,0
USER kaum ZIONIS sontoloyo!',1,1,0,1,1,0,0,0,0,0,1,0
"Allah SWT sangat berbatas, dungu & biadab tapi mengaku tak terbatas, maka harus dinegasi",1,1,0,1,1,0,0,0,0,0,1,0
"Ayo Muslim Indonesia, jangan hanya berani penggal kafir, beranilah diskusi baik2, mana MUI, NU, Muhammadiyah, ICMI?",1,0,0,1,1,0,0,0,0,0,1,0
"Tapi percayalah, diantara mereka yg beragama justru para pembajak agama itulah yg paling fasih melafalkan ayat2 Tuhan. Dan segala kutukan terburuk keluar dari mulut mereka atas nama ayat2 Tuhan.",1,0,0,1,1,0,0,0,0,0,1,0
"Anda hrs bersumpah demi Allah SWT benci kafir Pak Lukman, tak akan nyebut Islam damai slama Sunni Vs Syiah berseteru",1,0,0,1,1,0,0,0,0,0,1,0
"Alquran kitab SAMPAH Dr. Zakar Naik, silahkan dibantah",1,1,0,1,1,0,0,0,0,0,1,0
"Ayat apa yang dingajikan? Perintah perangi, bunuh, dan penggal kafir?",1,0,0,1,1,0,0,0,0,0,1,0
"USER Sontoloyo, emang islam nggak punya tmpt ibadah untuk berdoa'",1,1,0,1,1,0,0,0,0,0,1,0
"Penyesatan ini harus diluruskan, Allah SWT tidak ngajar bangun keluarga, tapi cocok2 penis",1,1,0,1,1,0,0,1,0,0,1,0
Pak Lukman mau menjelaskan Indonesia Baru Tanpa Islam masih perlu bicara move on terlebih dulu,1,0,0,1,1,0,0,0,0,0,1,0
Ini tuh kesalahan Jokowi dan Ahok si babi ateis. URL,1,1,0,1,1,0,0,0,0,0,1,0
Belum ada jawaban dari Ketum ICMI apa para intelektual Muslim mampu dan berani bahas terbuka Muhammad Nabi Gadungan,1,1,0,1,1,0,0,0,0,0,1,0
"banyak hafalan surah Alqurannya > Termasuk ayat-ayat: Perangi, bunuh, dan penggal kafir dan juga ayat cocok2 penis.",1,1,0,1,1,0,0,1,0,0,1,0
"USER USER USER USER Kalau merasa kitab kalian di nista, laporkan. Apa hubungannya dengan demo. Waspadai cebong kafir yg ngaku-ngaku Islam.",1,1,0,1,1,0,0,0,0,0,1,0
Allah SWT yang mengeluarkan perintah ini dungu & biadab: Perangilah orang2 yang tidak beriman kepada Allah (9:29),1,1,0,1,1,0,0,0,0,0,1,0
"USER Kenapa ya kapir suka ikut2an, padahal kita gak pernah ngurusin urusan mereka wkkwkw'",1,0,0,1,1,0,0,0,0,0,1,0
"USER Pendungaun Islam ke dirimu sangat mendalam, tidak ada kitab dari Tuhan, isi Quran OCEHAN Muhammad.",1,1,0,1,1,0,0,0,0,0,1,0
"Allah hu Barbar perintahkan penggal kafir, dibenarkan Bang Fahri? Allah hu Barbar ngajarkan cocok2 penis, ini benar?",1,1,0,1,1,0,0,1,0,0,1,0
RT USER: USER tolol itu banyak yg bela penista agama walau sudah tersangka,1,1,0,1,1,0,0,0,0,0,1,0
"USER USER Senang melihat mereka yg dulu membela Ahok saat menista Alquran kini seakan memiliki ghirah agama.; ; Tetapi seharusnya mereka mendahului dengan bertobat telah pernah sesat membela penista agama.; ; Sebab kalau tidak, itu hanya",1,0,0,1,1,0,0,0,0,0,1,0
"Ayo Bapak Menteri Agama RI, rakyat menunggu jawaban Anda, apakah Muhammad Nabi gadungan?",1,1,0,1,1,0,0,0,0,0,1,0
USER USER USER USER USER USER USER USER USER USER USER takbir wan sambil lempar bom alohmubarbar mayat ayat quran timteng bikin muslim radicals tolol tanpa otak.',1,1,0,1,1,0,0,0,0,0,1,0
"Kumpulan KIH Adalah Sekumpulan Manusia-manusia Kafir&amp;Munafik Sejati"" URL",1,1,0,1,1,0,0,0,0,0,1,0
"Hi.. Hi.. Hi.. ; Kitab Suci Berisi Ayat Fiksi alias Hayalan belaka. ; ; Berarti Kitab Suci Berisikan HOAX .; Penyebar Agama = Penyebar Hoax ; ; Pantesan, semakin orang mengimani kitab suci Otak Makin dipantat dekat dengan Kentut ; ?????; #atheis; #Gem",1,1,0,1,1,0,0,0,0,0,1,0
Muslim Indonesia lbh maju berhenti nyembah2 Allah SWT yg ngoceh: Aku jatuhkan ketakutan ke hati orang-2 kafir (8:12),1,0,0,1,1,0,0,0,0,0,1,0
USER Nu bodong (SAS) yg dukung Jokowi klo NU garis lurus ( KH Hasyim Azhari) tdk akan dukung jolowi,1,0,0,1,1,0,0,0,0,0,1,0
jika negara tunduk kepada FPI kita lengserkan lagi semua pejabat yang terlibat,1,0,0,1,1,0,0,0,0,0,1,0
"#kondoms\n\n*Me mau rewatch film marvel di tv*\n\nAyah: Kamu jangan nonton itu, itu tuh buatan yahudi! Orang islam gak boleh nonton yang ada unsur yahudinya!!!!!\n\nMe: ... Oke.\n\nSebel.'",1,0,0,1,1,0,0,0,0,0,1,0
USER Semoga DSNAJIB d lindungi Allah dr kejahatan kaum2 kapir dn munafikk yg memusuhinya..amin ya robbie.',1,1,0,1,1,0,0,0,0,0,1,0
"Allah SWT halalkan harta rampasan malah janjikan banyak rampasan, Muslim harus Buang Islam sebelum teriak no korupsi",1,1,0,1,1,0,0,0,0,0,1,0
USER USER Umat apaan itu? Umat onta ya? Ustad apa nabi bawa2 umat?? Ustad cangkeman',1,1,0,1,1,0,0,0,0,0,1,0
RT USER: Ustadz PKS Yudi Widiana nilep duit pk bahasa agama Juz &amp; Liqo Felix Kwetiauw &amp; alumni 212 pd mingkem &amp; pura2 budek..giliran Bu\xe2\x80\xa6',1,1,0,1,1,0,0,0,0,0,1,0
"Agar Pancasila kembali berwibawa, kembali ke konsep Bung Karno sebelum diselewengkan Islam, Ketuhanan YME, sila ke-5",1,0,0,1,1,0,0,0,0,0,1,0
"USER Jika ada tokoh agama, Lalu berpolitik praktis untuk jabatan2 publik?, Dengan menggunakan identitas keagamaan?. ?. Itu di lingkungan agama Budha, Ibaratkan ada yang mengaku biksu, Tetapi makan daging iya, Minum miras pun iya, Bahkan berkeluarga",1,0,0,1,1,0,0,0,0,0,1,0
Kita susah berharap pada partai pendukung pemerintah krna mereka sdh terbukti jadi pendukung setia ahok si penista agama. Musuh umat islam,1,0,0,1,1,0,0,0,0,0,1,0
"USER Pak USER saya tambahkan lagi bukti Muhammad Nabi Gadungan, masyarakat menunggu pengumuman Anda",1,1,0,1,1,0,0,0,0,0,1,0
Budha membunuh di Myanmar,1,0,0,1,1,0,0,0,0,0,1,0
"USER jangan kasih kendor....kalau bisa bubarkan sekalian tu ormas, ehh itu pemimpinya beneran umroh apa jadi tki sih......'",1,0,0,1,1,0,0,0,0,0,1,0
Umat Budha juga harus di usir di Indonesia! URL,1,0,0,1,1,0,0,0,0,0,0,1
"USER Pak USER secepatnya Islam dinyatakan sesat dan menyesatkan, tidak perlu lagi ada bank syariah",1,1,0,1,1,0,0,0,0,0,1,0
"Atas tuduhan MUI? Mengoplos? Mudah dibantah, Islam Oplosan lbh berbahaya USER DPR: Proses Hukum Pengurus Gafatar!",1,0,0,1,1,0,0,0,0,0,1,0
"Untuk pemerintah rezim tongkol, dan polisi tongkol; yang penting ulama dikasuskan ye ken?? #StopKriminalisasiUlama'",1,1,0,1,1,0,0,0,0,0,1,0
Beri anak bangsa pendidikan yg baik jangan jadikan robot pe-nyembah2 Allah SWT yg merintahkan perangi & bunuh kafir,1,0,0,1,1,0,0,0,0,0,1,0
Belajar mencatut Nama Tuhan untuk mendapatkan KENIKMATAN mengikuti jln hidup Muhammad bejad,1,1,0,1,1,0,0,0,0,0,1,0
SaveRohingya FUCK KAFIR TERORIS BUDHA,1,1,0,1,1,0,0,0,0,0,1,0
"Ajak rakyat wisata ziarah dalam negeri, jangan biarkan rakyat terus ditipu melakukan ziarah Umroh & Haji",1,0,0,1,1,0,0,0,0,0,1,0
"Hanya manusia dungu, yang mengaku beragama tapi panduan kitab sucinya fiksi belaka.; ; Contoh di Islam, kitab Sucinya Al-Qur'an, sumbernya dari firman2 Allah SWT. Jika Al-Qur'an dianggap fiksi, lalu Al-Hadist mau dianggap apa oleh si dungu?",1,1,0,1,1,0,0,0,0,0,1,0
USER USER budha teroris,1,0,0,1,1,0,0,0,0,0,1,0
Semoga Allah segera menghancurleburkan kafir Budha teroris yang telah menzalimi kaum Muslim Rohingya.,1,0,0,1,1,0,0,0,0,0,1,0
"Allah SWT bukan Tuhan karena dungu & biadab, pasti bukan Yang SATU karena hanya untuk Muslim, tak berlaku bagi kafir",1,1,0,1,1,0,0,0,0,0,1,0
"Apakah berkat solat dan mengaji atau berkat belajar ilmu yang dikembangkan para kafir, Pak Lukman?",1,0,0,1,1,0,0,0,0,0,1,0
USER USER USER kafir haram jadi pemimpin nyet',1,1,0,1,1,0,0,0,0,0,1,0
Begal Arab Buta Huruf malah dinabikan USER Begal Sadis Kelompok Lampung yg Rampok dan Bunuh Karyawati Dibekuk,1,1,0,1,1,0,0,0,0,0,1,0
hahaha idiot bilang kpd orang2 kafir terurama para nasrani pendukung2 ahok kafir jangan memasuki wilayah2 syariat islam,1,1,0,1,1,0,0,0,0,0,1,0
percuma dapat banyak medali kalo ujung-ujungnya cuma diajak teriak KAFIR LENGSERKAN..,1,1,0,1,1,0,0,0,0,0,0,1
USER USER USER USER Riya banget lu... Singapore kan kapir Jul... lah lu ngapain 100x ke Singapore? Nyari minyak babi Jul? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,1,0,0,0,0,0,1,0
ah itu perasaan ente aja. Bukti nya muslim rohingya di usir dari myanmar krn memperkosa gadis budha. Itu tanda nya BEJAT...!!!,1,1,0,1,1,0,0,0,0,0,1,0
"Ahok hrs dibebaskan, dia korban,sasaran antara lengserkan Jokowi.tujuan ahir neg syariah momenum fatwa MUI,diikuti Demo 411/212/313 radikal",1,0,0,1,1,0,0,0,0,0,1,0
Apakah sambil Jambore mereka mengaji ayat penggal kafir Bung Ketua Umum ICMI?,1,0,0,1,1,0,0,0,0,0,1,0
Bagaimana perasaan walubi kalo umat budha di indonesia yg di usir dan di bantai???,1,0,0,1,1,0,0,0,0,0,1,0
Budha Membunuhi Islam di Myanmar,1,0,0,1,1,0,0,0,0,0,1,0
"Sekarang para netizen kalau ngatain umat Islam itu domba, onta. Lha kalau orang Kristen, Hindhu, Budha apa dong ?!'",1,1,0,1,1,0,0,0,0,0,1,0
Yusril: Kelompok Islam Tertindas di Era Jokowi.? #Fakta #2019GantiPresiden,1,0,0,1,1,0,0,0,0,0,1,0
"USER ~ Tokoh2 agama yang 'berpolitik praktis' dengan &amp; untuk identitas keagamaan untuk jabatan2 publik seperti Presiden hingga Lurah?. Itu seperti di lingkungan agama Budha, Ngaku biksu, Tetapi makan daging &amp; minum miras, Bahkan berkeluarga",1,0,0,1,1,0,0,0,0,0,1,0
Anda mendungukan & membiadabkan bangsa mengajak menyembah-nyembah Allah SWT dungu dan biadab,1,1,0,1,1,0,0,0,0,0,1,0
"USER Idiot kira2 donk.. islammu yg mana,.. kalian itu ga lebih dr gerombolam penjual ayat dan agama islam,.. dongok di rawat, jd kalian takkan pernah bisa bedakan Benar dan Salah , Rocky Gerung mengatakan islam fiksi aja loe pd ga ngerti artiny",1,1,0,1,1,0,1,0,0,0,1,0
"USER USER USER Umat islam siapa yg ente mksd??\nFPI? HTI? Mrk bkn muslim. Tp penista islam. Bajingan mrk itu. Muslim tdk mgkn berbuat onar. Pengecut lari dr tgg jwb stlh mesum.\nApa2 islam, apa2 islam. Giliran mesum apa itu islam? Berbuat onar itu islam?",1,1,0,1,1,0,0,1,0,0,1,0
"Diduga Bawa Kabur Uang Calon Jemaah, Dirut Travel Umroh Dipolisikan >Jika Allah SWT Tuhan sdh kena azab paling pedih",1,0,0,1,1,0,0,0,0,0,1,0
Dengan kekuatan islam kita robohkan rezim pendukung anti-islam.,1,0,0,1,1,0,0,0,0,0,0,1
"USER kroasia itu kapir tauuu,ngapain blajar sm kapir...udh lupa sm kapling sorga??'",1,1,0,1,1,0,0,0,0,0,1,0
USER USER Cebong mana punya otak yg ada hina ulama kami hanya di Indonesia non muslim pd kurang ajar.',1,1,0,1,1,0,0,0,0,0,1,0
"Allah SWT dungu & biadab memang bukan Tuhan, kurang kerjaaan, hobi mengurus masalah seputar cocok2 penis",1,1,0,1,1,0,0,0,0,0,1,0
USER USER Dulu yg sumbu pendek itu mendukung penista agama Islam dgn al'maidah 51 itu. Kok skrg mencak-mencak dgn kedunguannya.,1,1,0,1,1,0,0,0,0,0,1,0
Muslim Rohingya berusia 80 tahun ini harus lari dari persekusi Teroris Budha!,1,0,0,1,1,0,0,0,0,0,1,0
"Alam tidak menipu Pak Lukman, tapi Quran harus dipercaya dari Allah SWT MENIPU, nabi diangkat Allah SWT juga menipu",1,1,0,1,1,0,0,0,0,0,1,0
contoh kelakuan Iblis Kafir..; Ketika tersandung Kasus dia Berpeci seolah olah seorang Muslim Pelakunya..; Padahal Kafir Kristen..; Begitu Cara mereka merusak Islam..sehingga muncul stigma negatif terhadap Islam..di bantu Media yang semakin kurang Ajar..,1,1,0,1,1,0,0,0,0,0,1,0
Bahas Islam merusak nilai USER penguatan karakter melalui revitalisasi pendidikan nilai,1,0,0,1,1,0,0,0,0,0,1,0
"APBN 50 triliyun lebih untuk melanggengkan Solat & Mengaji harus dipangkas, Solat & Mengaji hilang tidak perlu BNPT",1,0,0,1,1,0,0,0,0,0,1,0
USER kenapa ulama tidak bereaksi terhadap USER &gt; ini lebih gila menghina Islam. Apakah cuma senilai dunia agama kalian.,1,0,0,1,1,0,0,0,0,0,1,0
"USER Pak USER sebelum Anda menjelaskan, Quran hanya kitab sampah berbahaya, kekacauan terus terjadi",1,1,0,1,1,0,0,0,0,0,1,0
"USER Pak USER Mahfud MD sudah berpaling dari Allah SWT Pemberang, demi bangsa ajak semua Buang Islam",1,1,0,1,1,0,0,0,0,0,0,1
USER USER USER Napi ya napi..gak beda ya...jangan tolol sok bela penista agama...statusnya sama dengan napi lain bong..!!hehe',1,1,0,1,1,0,0,0,0,0,1,0
RT USER Ternyata Budha pun teroris,1,0,0,1,1,0,0,0,0,0,1,0
"Berita ini sudah Anda twitt tgl 18 Pak Lukman, yg ditunggu rakyat Penjelasan Anda tentang Indonesia Baru Tanpa Islam",1,0,0,1,1,0,0,0,0,0,1,0
Beriman kepada Allah SWT yang dungu & biadab? Anda mendungukan & membiadabkan bangsa,1,1,0,1,1,0,0,0,0,0,1,0
"Anda berpeluang menjadi tokoh perubahan Pak Lukman, jelaskan Hidup untuk Allah SWT sesat.",1,1,0,1,1,0,0,0,0,0,1,0
USER Pak USER tugas Kementerian Agama membongkar penipuan Islam agar Indonesia cepat bebas dari Islam,1,0,0,1,1,0,0,0,0,0,1,0
"USER PBB Minta Dunia Kumpulkan Dana Kemanusiaan Rp 11,9 Triliun untuk Irak > Sia-sia sebelum Islam dibuang",1,0,0,1,1,0,0,0,0,0,1,0
"Agar dapat bekerja BERSIH, jajaran KemenAg harus tahu, Allah SWT menjanjikan rampasan, bukan Tuhan dan harus DIBUANG",1,0,0,1,1,0,0,0,0,0,1,0
"Allah SWT dungu & biadab mengajarkan Muhammad cocok2 penis dgn 9 istri, ayatnya ada di Quran",1,1,0,1,1,0,0,0,0,0,1,0
"Agama jalan hidup benar, bukan nyembah2 Allah SWT dikira Tuhan benar, padahal dungu & biadab",1,1,0,1,1,0,0,0,0,0,1,0
"USER Pak USER sbelum berani umumkan Muhammad Nabi Gadungan, Anda hrs dorong KPAI mlarang anak mengaji",1,1,0,1,1,0,0,0,0,0,0,1
"USER USER Banyak yg kapir tuh lae menterinya mahatir... gak kebayang kalau disini byk kapir asing aseng yg jd menteri, bakal kena demo berjilid2 gak ya?'",1,1,0,1,1,0,0,0,0,0,1,0
19.pemimpindarimasjid adalah pemimpin yg dapat mengajak kita untuk menjalankan syariat Islam secara sungguh-sungguh. Jatuhkan pemimpin non muslim,1,0,0,1,1,0,0,0,0,0,0,1
"Toh kita bukan negara satu agama. Gak akan hilanglah budaya itu cuma karena pengaruh satu agama. Yah kecuali si mayoritas ini masih kayak sekarang sih, rese maksa-maksa orang yang tidak satu agama sekalipun.",1,0,0,1,1,0,0,0,0,0,1,0
"USER Pak USER tak dpt bantah Beriman pd Allah SWT = Beriman pd KEBIADABAN, wajib pelopori Buang Islam",1,1,0,1,1,0,0,0,0,0,0,1
"USER Pak USER walau Anda Muslim, sbagai pejabat negara, wajib mengungkap dampak buruk mengaji & solat",1,0,0,1,1,0,0,0,0,0,1,0
USER Kluarga cebong kuadrat..yg cewek JIL sesat.. Satu Lagi LS hoak',1,1,1,0,1,0,0,0,0,1,0,0
benarkan beta menyepak anda. dasar yahudi \xf0\x9f\x98\x8d',1,1,1,0,1,0,0,0,0,1,0,0
GAPERNAH MENDALAMI AL-QURAN YA BANG??? PANTESAN MULUTNYA KAYA ORANG KAFIR BEJAT HINA farhatabbaslaw',1,1,1,0,1,0,0,0,0,1,0,0
USER Karna si nganu jg sampe skg agamanya msh diragukan tp kalo menurutku sih dia Kapir jg',1,1,1,0,1,0,0,0,0,1,0,0
"Cie ni akun berhasil membodohi kaum 212, yg bikin kaum-kaumnya sendiri biar dikata Jokowi ANTI ISLAM, wkwkwk :)",1,0,1,0,1,0,0,0,0,1,0,0
"even dia ustaz, berserban berjubah putih, tapi kalau drive macam celaka, dia tetap tergolong dalam golongan babi ya anak anak.'",1,1,1,0,1,0,0,0,0,1,0,0
"jujur orang cerdas dan pintar pilih orang imam dan mampu memimpin ..bisa sholat...bisa ngaji..santun, sopan..tidak seperti babi kafir ahok",1,1,1,0,1,0,0,0,0,1,0,0
"USER Ini namanya Pahlawan Kemalaman ???; Saran, sebelum buat laporan, coba tanyain apa Agama Si Abu Jande ini ??? ???; ; #2019GantiPresiden",1,0,1,0,1,0,0,0,0,1,0,0
Makin jelas rezim ini anti ISLAM..!! URL,1,0,1,0,1,0,0,0,0,1,0,0
"USER USER Hahahaha mana gue ngatain agama selain islam hayoo? Hahaha debat lo model gitu? Idih gak level. Masa debat gara2 salah tangkep kalimat kan bikin malu, malu dong sama cebong yang islam agamanya lo hina2 hahahaha sungguh kaum cebong ka",1,1,1,0,1,0,0,0,0,1,0,0
"USER USER Jangan memframing seolah kitab suci hanya milik Umat Islam, agar umat mau demo nyalahain rocky trus cebong leyeh2 sambil nonton demo di tipi. Banyak sekali jenis2 kitab suci..#BUSUK",1,1,1,0,1,0,0,0,0,1,0,0
"USER Kapir asli bisanya cuma menang busa di mulut, di alam nyata cuma jadi pecundang....oh pemuja Wowo'",1,1,1,0,1,0,0,0,0,1,0,0
USER Lebih tidak percaya lagi kpd keislaman presiden fiksi,1,0,1,0,1,0,0,0,0,1,0,0
"ini sukmawati bilang suara adzan gak merdu, kupingnya congean apa budek? \xf0\x9f\xa4\x94'",1,1,1,0,1,0,1,0,0,1,0,0
USER USER USER USER USER USER Dasar muka tai babi loh mau tenar agama di bawa2.. Klw berani jgn share di medsos.. Umat siapa pun klw agama nya di hina2 pasti marah besar..!!! Dgn mudah nya langsung minta maaf.. Ayo FPI buruh dan cari o,1,1,1,0,1,0,1,0,0,0,0,1
USER Lahhh coba gubernur kafir pasti pada teriak nihh demo hahaha.',1,0,1,0,1,0,0,0,0,1,0,0
"Anda orang Indonesia bicara ke sesama orang Indonesia, mengapa berbahasa Arab Bung Tifatul?",1,0,1,0,1,0,0,0,0,1,0,0
USER HUAHAHAHA KAFIR PLONGA PLONGO NIH.. MUKE BANCI SALON \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x86 URL,1,1,1,0,1,0,1,1,0,1,0,0
"otak wc otak babi yg menerima ahok kafir & kamu, ahok kafir bkn sekedar menghina sdh anggap islam itu sampah",1,1,1,0,1,0,0,0,0,1,0,0
RT USER USER Ini mah pasti salah 1 anggota HTI yg sakit hati krn ormas nya di bubarkan &amp; ga bisa maju,1,0,1,0,1,0,0,0,0,1,0,0
USER Namanya jg agama munafik...',1,1,1,0,1,0,0,0,0,1,0,0
RT USER USER Baik baik jokowi dia anti Islam,1,0,1,0,1,0,0,0,0,1,0,0
"USER Ayo ngaku agama mu apa? Kristen? Protestan? Athies? Budha? Hindu? Ngaku dong, malu ya ama agama lo sendiri?'",1,0,1,0,1,0,0,0,0,1,0,0
Ulama Purwakarta Sebut Bupati Dedi Mulyadi Raja Syirik,1,1,1,0,1,0,0,0,0,1,0,0
Pendrive 16GB RM45. Betul harga yahudi dia bagi. Memang pangkah terus kedai tu.',1,0,1,0,1,0,0,0,0,1,0,0
USER emang ahok siapa?? Orang penting?? Dia hanya penista agama!!,1,1,1,0,1,0,0,0,0,1,0,0
USER Klu rezim sdh berganti saja pulang. anti islam gak bisa dipercaya.,1,0,1,0,1,0,0,0,0,1,0,0
USER USER si Staguf memang yahudi tulen yg benci sama arab.',1,1,1,0,1,0,0,0,0,1,0,0
"Nabi Adam itu Fiksi; Nabi Ibrahim itu Fiksi; Nabi Musa itu Fiksi; Nabi Nuh itu Fiksi; Nabi Isa itu Fiksi; ; Dan para ulama jadi kelihatan dungu utk memperingati Nuzul Quran tiap tahun, jk mengikuti logika USER",1,1,1,0,1,0,0,0,0,1,0,0
"Ketika prof USER bahas fiksi yg tidak menyinggung agama tertentu tetiba ramai seolah2 penistaan, tp Bu Suk yg jelas2 merendahkan azan, hijab, syariat islam gk berkoar, SITU SEHAT??? #ILCJokowiPrabowoBerbalasPantun",1,0,1,0,1,0,0,0,0,1,0,0
USER USER Apa mentang2 didanai kafir?\nApa mentang2 aparat pro?',1,1,1,0,1,0,0,0,0,1,0,0
Rezim anti islam..Sampai kpn kau zalimi ulama kami URL,1,0,1,0,1,0,0,0,0,1,0,0
"USER Ini salahnya Kafir Nenggolan di ajak nonton film Kafir, terus di panggil jd Bang dan Lai , keok Belgium'",1,1,1,0,1,0,0,0,0,1,0,0
"Apakah dgn pendapat keagamaan ini, ulama kt di MUI anti kebhinekaan atau ada yg menuduh utk mnghalangi si penista jd gubernur? #TahanPenista",1,0,1,0,1,0,0,0,0,1,0,0
"USER Elo kafir banci yakk.. ya ampun? Sdh kafir banci lagi, jangan sedih ya cong.. lo Google deh kafir banci kayak lo..'",1,1,1,0,1,0,0,1,0,1,0,0
"USER USER Jahahaha cebong kapir alay goblok munafik, jijik banget dah iyuuhhh'",1,1,1,0,1,0,0,0,0,1,0,0
USER Klo NU CABANG KRISTEN GIMN?',1,0,1,0,1,0,0,0,0,1,0,0
"USER USER Emprop USER mah gelarnya dr haters komplit, dicap kafir, liberal, komunis, munafik, dll.. Kl kuliah mesti berapa SKS tuh gelarnya banyak amat \xf0\x9f\x98\x80\n\nYg lucu dicap liberal dan komunis barengan, otak mana otak.. \xf0\x9f\x",1,1,1,0,1,0,0,0,0,1,0,0
"USER USER Ustad dulu mondok di mana sih? Kok kerjaanya ngetweet, bikin status nyinyir terus. Tweeter punya kafir lo Stad.'",1,1,1,0,1,0,0,0,0,1,0,0
"USER USER Dan kamu pasti penganut islam garis keras kan, ngomongmu kelihatan mendem kencing onta.'",1,1,1,0,1,0,0,0,0,1,0,0
USER Kopar kapir....preet pret...buktinya junjungan loe si uno ngilmu nya ke negeri kapir....',1,1,1,0,1,0,0,0,0,1,0,0
USER Rezim represif anti Islam.,1,0,1,0,1,0,0,0,0,1,0,0
"Lu yg goblok, lu nnton gak acara ny semalam? Gak ad beliau mengatakan islam fiksi, mana ad bukti video ny? Lu islam atau kafir ? kalau islam kebangetan lu fitnah sesama muslim kalau kafir gue gak heran",1,1,1,0,1,0,0,0,0,1,0,0
USER USER USER Tolol sekali anda ini? Ngaji dimana kau ini kl agama islam sprti itu? Ketahuan ini orang ngajinya sm orang ngk jelas ini?',1,1,1,0,1,0,0,0,0,1,0,0
USER Tangkap si gerung penista Kitab Suci semua agama,1,0,1,0,1,0,0,0,0,0,0,1
USER ya pantaslah disebut Rezim Anti Islam,1,0,1,0,1,0,0,0,0,1,0,0
Aku benci betul kalau USER racun \xe2\x80\x9cAda tekannnn kaaaaaa?\xe2\x80\x9d BAAHAHAHAHAHAHAHAHHAHAH FAK YAHUDI!',1,1,1,0,1,0,0,0,0,1,0,0
